number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative,_net_liquidity_swap_fees_cumulative,_net_liquidity_position_fees_cumulative
18702791,1709690034,6512613834323603107431,4246228925180817157851782822,6503163208635478014697,13015777042958953850887,242854569779247274387671,697579840420585784749,4227070079562770261711249809,548295195299296886743323,621630643324595801767842371672219329196,2613842734348515234452449056418309869,-4447589977654,-4450119680230,13,14,18705191,18705191,5015790068944528226,50194944780335132692901,1608052836327950336,144544974753173656829952,919058782206061165689,384703389656562792944,919472431039964541376,384511095653781033834,-0.00044987627680748155,0.0005001000100004482,3494474077891208103216,254150951758711758973399,30576852591742469770,257924407257218504314,0,0,6,6,0,0,23714262116174387586,280289278801668499453668,0,0,49279742604414400244,2679913703751760419043,379160877864772773832704,637544432936040508463,1709690033,-32069286657,43632645757208880951,11498340704659765712
18705191,1709718994,6515788444295660555531,4248298773176175513163892651,6503163208635478014697,13018951652931011267945,242795451166587211759265,698090105588766678448,4250071749790750124651199112,549111029421284617686123,621691958605592098753450130951449901577,2614314820394752234744450992996998074,-4449295256254,-4451827743958,13,14,18705191,18705191,5015790068944528226,50194944780335132692901,1608052836327950336,144544974753173656829952,918783119705737070276,384799572717285708010,919472431039964541376,384511095653781033834,-0.0007496813509110245,0.0007502437946924623,3494474077891208103216,254150951758711758973399,30576852591742469770,257924407257218504314,0,0,6,6,0,0,23714262116174387586,280289278801668499453668,0,0,49279742604414400244,2679913703751760419043,379160877864772773832704,637884801959924751303,1709718993,-33764273139,46807255729266329051,11498340704659765712
18707591,1709748139,6868780934172130378247,4276664802867675794306261710,6862079362762899723705,13730860296934895838463,254373648909018226177052,741179462977224021259,4193826886177560340448936458,382242816501615928974953,622524996858147614961342098797991159887,2615910614738954171185887664000893115,-4451000416810,-4453534754242,15,16,18712391,18712391,5292410018027537936,52967321924087941315292,1696554376064218624,156550667665462240739328,970256914682319771671,405716815637988885646,970256914682319771671,405716815637988885646,0.0,0.0,3687481563114642308788,272210423727808817516766,32262978394693752861,272148893414346710499,0,0,7,7,0,0,28730052185118915812,330484223582003632146569,0,0,64981714717481173145,3369384677324798132399,403146805359631526003868,675182475689872697673,1709748138,-35469777568,50753720635211131845,13484806365463011090
18709991,1709777232,6872416260487940889102,4197481702988645752522480839,6862079362762899723705,13734495623250706313771,259240880196232913853004,727649010766759170167,4166505739361925280430276443,408851102321714279954520,622765356122523104988654847873571604956,2616224476004089080953588821056701403,-4452705104830,-4455247836562,15,16,18712391,18712391,5292410018027537936,52967321924087941315292,1696554376064218624,156550667665462240739328,968948016996009412743,406264875793921850606,970256914682319771671,405716815637988885646,-0.0013490217554790185,0.0013508440735223726,3687481563114642308788,272210423727808817516766,32262978394693752861,272148893414346710499,0,0,7,7,0,0,28730052185118915812,330484223582003632146569,0,0,64981714717481173145,3369384677324798132399,405615900717545627021078,668510199894412393553,1709777231,-37168416669,54389046951021642700,13484806365463011090
18712391,1709806325,6876056232483069343140,4169221149921333271782808053,6862079362762899723705,13738135595245834732217,261067283419032337653719,722941485281496437954,4144887676575339136854738092,383623419490148530172954,623010751453592246459451152251690660583,2616621471468894168523574753474647679,-4454411429938,-4456957140874,15,16,18712391,18712391,5292410018027537936,52967321924087941315292,1696554376064218624,156550667665462240739328,968415268742828980566,406508695667255479743,970256914682319771671,405716815637988885646,-0.0018981013292688198,0.0019518048026216928,3687481563114642308788,272210423727808817516766,32262978394693752861,272148893414346710499,0,0,7,7,0,0,28730052185118915812,330484223582003632146569,0,0,64981714717481173145,3369384677324798132399,406564348987408086322928,666250366641675594072,1709806324,-38877906720,58029018946150096738,13484806365463011090
18714791,1709835339,7277818993173612056752,4184539713448166202005535081,7270460010399902247439,14548279003573372047796,275450465792848642345467,768386509554810975396,4134505397324138247231617067,368994646244824703652564,623849287487905377549796613842535001282,2618776755558745254383117181140592803,-4456120699618,-4458670689910,17,18,18719591,18719591,5539700691068081832,56805122991881458723023,1775703443587987200,169406859195531099373568,1040557864172238470557,424674149642958650375,1040557864172238470557,424674149642958650375,0.0,0.0,3954661782282065344428,293446860269188101326285,33770359882279848602,284865195210775385391,0,0,8,8,0,0,34022462203146453748,383451545506091573461861,0,0,84212807481515220594,4152882137541608310242,435196420756211788368720,703023147052407991705,1709835338,-40586623808,62488646160324044577,15589491896684604620
18717191,1709864360,7281926159760970854890,4137795612877290709930985051,7270460010399902247439,14552386170160730805773,278640833025122886688623,760017621776171857111,4150118584485269974642589880,383553285807716698121460,624073521266610631155021494900781882540,2619591440695488656178355285356604617,-4457832107890,-4460383771198,17,18,18719591,18719591,5539700691068081832,56805122991881458723023,1775703443587987200,169406859195531099373568,1039517878386043175760,425120269366338910823,1040557864172238470557,424674149642958650375,-0.0009994502199285327,0.0010504988913389024,3954661782282065344428,293446860269188101326285,33770359882279848602,284865195210775385391,0,0,8,8,0,0,34022462203146453748,383451545506091573461861,0,0,84212807481515220594,4152882137541608310242,436831712224936425013277,698943783391679191022,1709864359,-42293681205,66595812747682842715,15589491896684604620
18719591,1709893368,7286054786101580083678,4140141614688430092951922807,7270460010399902247439,14556514796501339994190,278561949631593256146141,760664273426418417309,4149386512369869477982440211,383585655358725690762308,624291242037958999112950549220554895749,2620181881164847624528122575712211319,-4459547354854,-4462095411766,17,18,18719591,18719591,5539700691068081832,56805122991881458723023,1775703443587987200,169406859195531099373568,1039465906389991096633,425120269366338910823,1040557864172238470557,424674149642958650375,-0.0010493965014776174,0.0010504988913389024,3954661782282065344428,293446860269188101326285,33770359882279848602,284865195210775385391,0,0,8,8,0,0,34022462203146453748,383451545506091573461861,0,0,84212807481515220594,4152882137541608310242,436831712224936425013277,699375151589540455130,1709893367,-44006499856,70724439088292071503,15589491896684604620
18721991,1709922405,7696237935466017513439,4190485618745827465529250100,7688164934333870911708,15384402869799737992942,290867952225118695720673,813702059129301628428,4143816146930943457260207963,383589778021006386366073,624702779420637115874004726891229318396,2621250625898533087687157974138856025,-4461262372234,-4463808659302,19,20,18726791,18726791,5817239993992296199,60489281653953110233219,1865168032412985856,178213270324346588495872,1108044387689216524625,445950347407920224415,1108044387689216524625,445950347407920224415,0.0,0.0,4211145717064473937796,310298021947425076620774,35462758481531006121,299136956830253725107,0,0,9,9,0,0,39562162894214535580,440256668497973032184884,0,0,103334876145206545207,4953536905796849453069,460019460593747448302865,741664240899007814260,1709922404,-45720635182,75710662570514120386,17815096531850167748
18724391,1709951486,7700769807692164041721,4147164658268377693823434414,7688164934333870911708,15388934742025884476910,293992913985653032311365,805527280517679924360,4126043069351656729272647490,369021797044772288136884,625022296813681046407102394624049470927,2621893596612144803310131421356584314,-4462974124546,-4465522095166,19,20,18726791,18726791,5817239993992296199,60489281653953110233219,1865168032412985856,178213270324346588495872,1107490531663256271090,446195675291788882821,1108044387689216524625,445950347407920224415,-0.0004998500349929769,0.0005501237644383039,4211145717064473937796,310298021947425076620774,35462758481531006121,299136956830253725107,0,0,9,9,0,0,39562162894214535580,440256668497973032184884,0,0,103334876145206545207,4953536905796849453069,461626027515317305990272,737693253953063352230,1709951485,-47430406438,80242534796660648668,17815096531850167748
