number,timestamp,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_blocks_settle0,_blocks_settle1,_sizes_outstanding0,_sizes_outstanding1,_margins_outstanding0,_margins_outstanding1,_debts_outstanding0,_debts_outstanding1,_debts_without_funding_outstanding0,_debts_without_funding_outstanding1,_funding_rates_outstanding0,_funding_rates_outstanding1,_amounts0_locked0,_amounts0_locked1,_amounts1_locked0,_amounts1_locked1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1,_balances_pool0,_balances_pool1,_last_mrglv1_block_timestamp,_last_mrglv1_tick_cumulative
18775782,1718255666,83359312721188556,1694439428114039570334181282758373,27529970608401124,110889283208127861,5184932553701,2371570508016351655286,1698933051529070103976592833425502,21607740806475424812,2519560893070756828253668602730227,1221719980233283144052391654856956861003723,16424556370091,16433223107315,45,44,18814182,18804582,33935107718293995603,284130250992,16967553859147003904,142065125496,75652722735,129087323328384436295,74340382174,133691826351471098660,0.017653131751843132,-0.03444117077869502,252074750130,1348677686101,197298679540162339759,327098031631147702034,20,0,8,15,670143676778986668755,0,273995764149035012046,3319053837890,6956319347171476,0,553677352164754,-2908420430249095,5498445718058,2307188356122595753542,1718255664,1874187779096
18778182,1718284472,83430726675838676,1695891055011221910128514425614012,27529970608401124,110960697162699759,5183830719270,2375130860092229495956,1681047504386645178362404893643557,9914120140781204669,2519969938173740253246813168304380,1221867468924910277468929952919289723604982,16430326193699,16439024539091,45,44,18814182,18804582,33935107718293995603,284130250992,16967553859147003904,142065125496,75986311393,128527040983108098039,74340382174,133691826351471098660,0.02214044602498233,-0.038632020440688475,252074750130,1348677686101,197298679540162339759,327098031631147702034,20,0,8,15,670143676778986668755,0,273995764149035012046,3319053837890,6956319347171476,0,553677352164754,-2908420430249095,5498445718058,2310244301126081865622,1718284469,1879932110952
18780582,1718313279,83841447575147364,1688158349082967016231077192528532,27581096311214078,111422543764315520,5229250804527,2374141865248054544927,1666507714456086577661678307231336,10177559727042518303,2520944298571882664710556316585364,1222270954118834498174114032274260683772580,16436119390415,16444813736747,46,44,18828582,18804582,34386217469073090312,284130250992,17193108734536548352,142065125496,74417465382,127962792471737946643,74417465382,133691826351471098660,0.0,-0.04285253658418675,252411488879,1348677686101,199960690305230801070,327098031631147702034,21,0,8,15,704078784497280664358,0,273995764149035012046,3319053837890,7345556430675531,0,553677352164754,-2908420430249095,5535911899161,2313514891454475242803,1718313278,1885677730229
18782982,1718342084,83913838988876033,1666705327574821793622970953716599,27581096311214078,111494935177964896,5300000364581,2345494285889396734190,1661065467308313774476696055971840,17433038175750129966,2521211203243510029193591111305725,1222377248727009469338361521927571160521772,16441927703663,16450609793423,46,44,18828582,18804582,34386217469073090312,284130250992,17193108734536548352,142065125496,74741870205,127407390968123300548,74417465382,133691826351471098660,0.00435925654461311,-0.04700687809310222,252411488879,1348677686101,199960690305230801070,327098031631147702034,21,0,8,15,704078784497280664358,0,273995764149035012046,3319053837890,7345556430675531,0,553677352164754,-2908420430249095,5590000209633,2292335588919605743594,1718342083,1891419930525
18785382,1718370889,83985851553886941,1668135648570765256679739923067788,27581096311214078,111566947742896925,5298876188257,2349023337486222465988,1661171479930690402989330590897603,12356361099723827244,2521879854193728023266480461965734,1222670505968310720682727080854677043017202,16447704857447,16456397763647,46,44,18828582,18804582,34386217469073090312,284130250992,17193108734536548352,142065125496,75071442483,126848057849260269657,74417465382,133691826351471098660,0.008787951828821416,-0.05119062764703952,252411488879,1348677686101,199960690305230801070,327098031631147702034,21,0,8,15,704078784497280664358,0,273995764149035012046,3319053837890,7345556430675531,0,553677352164754,-2908420430249095,5590000209633,2295366713774388366641,1718370887,1897154557846
18787782,1718399697,84445088209882566,1661295827151666607918327233800699,27621323038058956,112066411125190344,5344512210230,2349864685207391529948,1646668910144567144641543444373936,9523978420863527439,2522254152606229237286191974568035,1222802142985025080043522337331884230672803,16453494363359,16462181859827,47,44,18835782,18804582,34218100558333485439,284130250992,17109050279166750720,142065125496,75620554574,126291180267203069128,75620554574,133691826351471098660,0.0,-0.05535601005862534,256551459626,1348677686101,199013315311773524457,327098031631147702034,22,0,8,15,738465001966353754670,0,273995764149035012046,3319053837890,7771627353308222,0,553677352164754,-2908420430249095,5632464429745,2296798287224765091466,1718399696,1902890670818
18790182,1718428505,84912894538684767,1646893248926836244341949957511275,27652510162327856,112565404577714876,5415256983522,2339865004800281629949,1663209128994511488749601668223162,13516232305020918248,2522495315468577341099181888361279,1222943434410668956622177638167254879535909,16459289005991,16467953158787,48,44,18838182,18804582,34062854802477669873,284130250992,17031427401238841344,142065125496,76620722471,125743034122071353261,76620722471,133691826351471098660,0.0,-0.05945608229259025,259990645626,1348677686101,198133457368962056450,327098031631147702034,23,0,8,15,772683102524687240109,0,273995764149035012046,3319053837890,8196644416230488,0,553677352164754,-2908420430249095,5693628065775,2290291643429692358667,1718428504,1908624222138
18792582,1718457310,84986412664101987,1663122617412537848016677479634347,27652510162327856,112638922703051569,5365915164591,2364466548302191269707,1676095927729591155738563982058312,11587051956059916142,2522868966518280211682391507537911,1223136836163638399047894583433291242010899,16465067860031,16473741559307,48,44,18838182,18804582,34062854802477669873,284130250992,17031427401238841344,142065125496,76954731857,125191007721433454122,76620722471,133691826351471098660,0.004359256546118129,-0.06358517840641431,259990645626,1348677686101,198133457368962056450,327098031631147702034,23,0,8,15,772683102524687240109,0,273995764149035012046,3319053837890,8196644416230488,0,553677352164754,-2908420430249095,5657267781722,2309228751955425088067,1718457309,1914352164621
18794982,1718486116,85059920315914259,1676016981955662933385280314417728,27652510162327856,112712430354783325,5328107558377,2384353509626082463970,1678561423895556347447521611484465,15845827685454148496,2523300207157680582627207098491874,1223335071054992322103221814112064508433082,16470840518735,16479540144275,48,44,18838182,18804582,34062854802477669873,284130250992,17031427401238841344,142065125496,77294061689,124641404780266919412,76620722471,133691826351471098660,0.00878795182667269,-0.06769614731278295,259990645626,1348677686101,198133457368962056450,327098031631147702034,23,0,8,15,772683102524687240109,0,273995764149035012046,3319053837890,8196644416230488,0,553677352164754,-2908420430249095,5629594887287,2324615273870848534273,1718486114,1920085752907
18797382,1718514922,85472690148596141,1682973397063452371415282005063423,27689845005971681,113162535030616013,5327273581136,2403811093896049761974,1672741023467921101621659084855747,12422243291282073028,2524893887956457821777862816530308,1224035186561257088297564345989021204846539,16476638442719,16485376605383,49,44,18845382,18804582,34796894444365216032,284130250992,17398447222182615040,142065125496,75776282670,124100419214928531321,75776282670,133691826351471098660,0.0,-0.07174265920585976,257179097234,1348677686101,202431008115716017338,327098031631147702034,24,0,8,15,806745957327164909982,0,273995764149035012046,3319053837890,8572669988384484,0,553677352164754,-2908420430249095,5629594887287,2345149383960189176415,1718514921,1925824175967
18799782,1718543729,85929994072800418,1680916690517068065701444205723180,27720331707055902,113650325655370212,5356783308548,2411222515004275652176,1669605752771752924023073531524267,16779236502868263948,2525085246386711301443922367352734,1224113620522984665220595184400433266871469,16482570809063,16491174178607,50,44,18847782,18804582,34898957160680397672,284130250992,17449478580340205568,142065125496,76186095894,123555604082900103778,76186095894,133691826351471098660,0.0,-0.07581781583208558,258613642864,1348677686101,203047310090491632835,327098031631147702034,25,0,8,15,841542851771530126014,0,273995764149035012046,3319053837890,8985641272625208,0,553677352164754,-2908420430249095,5657507246111,2353249105197168399781,1718543728,1931564989925
18802182,1718572534,86004428632279671,1669676634589534652368852858100765,27720331707055902,113724760214767934,5396376518382,2396667660577242991104,1677755299636975778301769914224892,15875818409992045961,2525392406475040738976420658998692,1224268565887933146559270572209660725251079,16488363887819,16496968275227,50,44,18847782,18804582,34898957160680397672,284130250992,17449478580340205568,142065125496,76518210631,123013180752043379665,76186095894,133691826351471098660,0.004359256542848522,-0.07987508205141824,258613642864,1348677686101,203047310090491632835,327098031631147702034,25,0,8,15,841542851771530126014,0,273995764149035012046,3319053837890,8985641272625208,0,553677352164754,-2908420430249095,5688304806391,2342626918997773845629,1718572533,1937304713811
18804582,1718601338,86078750178044390,1671119501548636254164567773676379,27720331707055902,113799081760451245,5395240816312,2400306390470421516364,1685037295522015557583071930229540,17208800855358696920,2525594912221575402242522894541023,1224375665573104017715421866911466615124115,16494163980179,16502772154727,50,44,18847782,18804582,34898957160680397672,284130250992,17449478580340205568,142065125496,76855615635,122479262225928104645,76186095894,133691826351471098660,0.008787951832202046,-0.08386873327667432,258613642864,1348677686101,203047310090491632835,327098031631147702034,25,0,8,15,841542851771530126014,0,273995764149035012046,3319053837890,8985641272625208,0,553677352164754,-2908420430249095,5688304806391,2345760818927333768027,1718601337,1943040378933
18806982,1718630146,85219477178484423,1685565328010455050260202566454693,28406913334185040,113626390388209573,5340884731066,2417381621729068099037,1679214262344757346298561745758404,16086579512141649065,2525854594618979665082691055489706,1224480613617312013825109588217268163969199,16499983482179,16508593350095,50,51,18847782,18854982,34898957160680397672,288621423962,17449478580340205568,144310711981,77190648980,140546247252702019350,76186095894,140546247252702019350,0.013185517307484407,0.0,258613642864,1369911595207,203047310090491632835,343832268800933580466,25,0,8,16,841542851771530126014,0,273995764149035012046,3603184088882,8985641272625208,0,553677352164754,-3161889671540370,5634173951389,2359909080583745339275,1718630145,1948777332374
18809382,1718658952,85293079504874148,1687021116446748713883772159567497,28406913334185040,113699992714518678,5339732510064,2421036694050553177298,1690043122227821941638534775225425,18047296673514712542,2526251696457308815642351605352420,1224683048264186996567986284020015738788210,16505682709439,16514372273807,50,51,18847782,18854982,34898957160680397672,288621423962,17449478580340205568,144310711981,77531019083,139936229328399633688,76186095894,140546247252702019350,0.017653131758729623,-0.004340335912388804,258613642864,1369911595207,203047310090491632835,343832268800933580466,25,0,8,16,841542851771530126014,0,273995764149035012046,3603184088882,8985641272625208,0,553677352164754,-3161889671540370,5634173951389,2363042186292436024341,1718658949,1954518441382
18811782,1718687758,85729937886181680,1695206772416355622008545473066523,28439348058121763,114169285819248896,5335881662466,2442825131630233606701,1699286551541713390688348333584143,23400962387077378767,2526613479955705536011147845518811,1224869564715909538948064287800446139839742,16511481254459,16520167494923,52,51,18859782,18854982,35391690959321269059,288621423962,17695845479660640256,144310711981,75954926370,139321893166286643627,75954926370,140546247252702019350,0.0,-0.008711396500071578,257538479315,1369911595207,205761528457797175369,343832268800933580466,26,0,8,16,876441808932210523686,0,273995764149035012046,3603184088882,9380348123753654,0,553677352164754,-3161889671540370,5634173951389,2383915920750192110739,1718687757,1960260838014
18814182,1718716564,85804115720991070,1696673550195887036091919552349935,28439348058121763,114243463653977036,5334732602818,2446527306872349984635,1704950212813130796828019784963522,18171297142510574920,2527104200459146855464550448221726,1225110506763871028167044705720175572251792,16517268529739,16525987698647,52,51,18859782,18854982,35391690959321269059,288621423962,17695845479660640256,144310711981,76286033380,138717189349995006666,75954926370,140546247252702019350,0.0043592565462715616,-0.013013922025384095,257538479315,1369911595207,205761528457797175369,343832268800933580466,26,0,8,16,876441808932210523686,0,273995764149035012046,3603184088882,9380348123753654,0,553677352164754,-3161889671540370,5634173951389,2387091588723290158240,1718716561,1966005230908
18816582,1718745370,86246959628688770,1705311952787478470957159737245546,28473815917622997,114720775420653150,5329884789661,2469257185191761415164,1683758233932201229109572659322050,15596531066961520808,2527477309314782286959771702019765,1225235097128336593595880200365488812058019,16523075513579,16531761598523,53,51,18864582,18854982,35768427919770353721,288621423962,17884213959885180928,144310711981,75858080852,138108204913774515080,75858080852,140546247252702019350,0.0,-0.017346904571161614,257260515411,1369911595207,207978611573429454096,343832268800933580466,27,0,8,16,911833499891531792745,0,273995764149035012046,3603184088882,9782514035905745,0,553677352164754,-3161889671540370,5634173951389,2408195863680081489316,1718745369,1971750911852
18818982,1718774175,86322099797261245,1683894581514124331227302595523701,28473815917622997,114795915589143320,5401210714801,2439842274591544369471,1671562774801566355017443111295730,13624800277291531274,2527833752302742931773267654403783,1225368259988100584394834241863385443544893,16528879723991,16537576943279,53,51,18864582,18854982,35768427919770353721,288621423962,17884213959885180928,144310711981,76181147573,137501893989361007085,75858080852,140546247252702019350,0.004258830666047375,-0.021660864824567416,257260515411,1369911595207,207978611573429454096,343832268800933580466,27,0,8,16,911833499891531792745,0,273995764149035012046,3603184088882,9782514035905745,0,553677352164754,-3161889671540370,5688674194225,2386478143891457614890,1718774174,1977498931878
18821382,1718802980,86397169065154593,1671655753446862612906184297463548,28473815917622997,114870984856954442,5444312944010,2423692998126303236177,1702191043571680592218903930182426,18278602349167664233,2528124454752837404608288019308314,1225565736898846770585726717275279289297567,16534785521663,16543392109775,53,51,18864582,18854982,35768427919770353721,288621423962,17884213959885180928,144310711981,76524718012,136905089580857498617,75858080852,140546247252702019350,0.00878795182415204,-0.02590718530746483,257260515411,1369911595207,207978611573429454096,343832268800933580466,27,0,8,16,911833499891531792745,0,273995764149035012046,3603184088882,9782514035905745,0,553677352164754,-3161889671540370,5721967906604,2374727380845866286610,1718802979,1983239664397
18823782,1718831786,86472965460905655,1702066223238536627211875849967283,28473815917622997,114946781252622481,5350568703635,2469412739502229849333,1694918196438395424899867331387256,20301012636592695104,2528522718958817834212561792297425,1225733863766577490134681635028174641950841,16540488114443,16549194774587,53,51,18864582,18854982,35768427919770353721,288621423962,17884213959885180928,144310711981,76858308890,136304060471308881587,75858080852,140546247252702019350,0.013185517307661154,-0.030183564942617758,257260515411,1369911595207,207978611573429454096,343832268800933580466,27,0,8,16,911833499891531792745,0,273995764149035012046,3603184088882,9782514035905745,0,553677352164754,-3161889671540370,5652335213659,2409517901003353115200,1718831784,1988976191866
18826182,1718860593,86922932794640415,1703125955509913159169689089566754,28518880459692362,115441813127884376,5370267948678,2481591672075275673054,1683953337729882935154133022975815,14089841269384367972,2528797971940229690335922172566376,1225835472041624431604409010300695118831551,16546389669155,16555003555115,54,51,18874182,18854982,35939051312819402054,288621423962,17969525656409702400,144310711981,76417921972,135705669948767005851,76417921972,140546247252702019350,0.0,-0.03444117077869502,259224622608,1369911595207,209005441971268685351,343832268800933580466,28,0,8,16,947601927811302146466,0,273995764149035012046,3603184088882,10201548619898254,0,553677352164754,-3161889671540370,5672726900863,2421374078063894014454,1718860592,1994723716431
18828582,1718889398,86998746532224546,1684088658377305684769346007075819,28518880459692362,115517626865385465,5434541268968,2455464308056262694126,1677066473947426023203584791500172,13916092570408705549,2529557282580211118167833945474528,1226161190118108309811156272025788611793997,16552095125843,16560796464743,54,51,18874182,18854982,35939051312819402054,288621423962,17969525656409702400,144310711981,76751047298,135116661755973583737,76417921972,140546247252702019350,0.004359256538303491,-0.038632020440688475,259224622608,1369911595207,209005441971268685351,343832268800933580466,28,0,8,16,947601927811302146466,0,273995764149035012046,3603184088882,10201548619898254,0,553677352164754,-3161889671540370,5722003178584,2402099358126275122644,1718889397,2000470987773
18830982,1718918204,87074466600574681,1677123157996890054588543611690576,28518880459692362,115593346933652660,5460689295689,2446911210617740996400,1693437003737374277118867682294429,22232361996888357471,2530136048297112751245053093812047,1226460061442123601228622727666108298419797,16557897352943,16566614371727,54,51,18874182,18854982,35939051312819402054,288621423962,17969525656409702400,144310711981,77089478989,134523484050535455269,76417921972,140546247252702019350,0.008787951826877194,-0.04285253658418675,259224622608,1369911595207,209005441971268685351,343832268800933580466,28,0,8,16,947601927811302146466,0,273995764149035012046,3603184088882,10201548619898254,0,553677352164754,-3161889671540370,5742578905589,2396053554377835060322,1718918202,2006211807045
18833382,1718947011,87531738877141318,1701508957513577641563181163586275,28559467229519341,116091205979500950,5405609469879,2493181977142421840012,1684583526601892823994915709130109,13736654264124432201,2530431819837100469723594299281114,1226575179368132690744827816189107206353028,16563807674891,16572420067151,55,51,18881382,18854982,36099731199175863850,288621423962,18049865599587932160,144310711981,76907503048,133932910463535838232,76907503048,140546247252702019350,0.0,-0.04705452417577116,260943887251,1369911595207,209970846229932578972,343832268800933580466,29,0,8,16,983540979124121548520,0,273995764149035012046,3603184088882,10622427682374203,0,553677352164754,-3161889671540370,5706637042337,2433640196187256420229,1718947010,2011950834311
18835782,1718975817,87608197900290993,1684707941261232904403083542927080,28559467229519341,116167665002566876,5463113466916,2470189659041548498495,1674926680617896745461222164083236,13900989381629032825,2531159224885761385720723927762750,1226879536208269045592528730650280135150659,16569511620491,16578189998423,55,51,18881382,18854982,36099731199175863850,288621423962,18049865599587932160,144310711981,77242762584,133351596642400192931,76907503048,140546247252702019350,0.004359256544719026,-0.05119062764703952,260943887251,1369911595207,209970846229932578972,343832268800933580466,29,0,8,16,983540979124121548520,0,273995764149035012046,3603184088882,10622427682374203,0,553677352164754,-3161889671540370,5750879120334,2416704159790502785076,1718975815,2017697558651
18838182,1719004622,87684655983641168,1675002256754067231160286730765816,28559467229519341,116244123085833303,5498385592040,2457575214723838454218,1666797152624727887833272112054738,15288132735734238580,2531628280328714185369309092780650,1227071677632880365732582260559070314650663,16575304621739,16583964939683,55,51,18881382,18854982,36099731199175863850,288621423962,18049865599587932160,144310711981,77583362480,132766167776079399045,76907503048,140546247252702019350,0.008787951828031382,-0.05535601005862534,260943887251,1369911595207,209970846229932578972,343832268800933580466,29,0,8,16,983540979124121548520,0,273995764149035012046,3603184088882,10622427682374203,0,553677352164754,-3161889671540370,5778368804517,2407588334760824990717,1719004621,2023438779099
18840582,1719033428,87761196162866372,1666856762982163159734643035841443,28559467229519341,116320663264974669,5528892834460,2447234393488372488720,1647002929728097994177964813321811,9840749445409638471,2532472308478487263379324140727513,1227399384656101861071885820013342887929332,16581082688039,16589759870891,55,51,18881382,18854982,36099731199175863850,288621423962,18049865599587932160,144310711981,77921568261,132189918010130638010,76907503048,140546247252702019350,0.013185517313793138,-0.05945608229259025,260943887251,1369911595207,209970846229932578972,343832268800933580466,29,0,8,16,983540979124121548520,0,273995764149035012046,3603184088882,10622427682374203,0,553677352164754,-3161889671540370,5802274686880,2400183729059925865846,1719033426,2029176458958
18842982,1719062234,87838119705386455,1647199447098110093373186511601766,28559467229519341,116397586807410495,5598573348292,2419973334585432602506,1642419752255021160785165055449890,13775730264070922648,2533098688598515079042115876381238,1227660003425803518543188945517101542040276,16586863535567,16595536872059,55,51,18881382,18854982,36099731199175863850,288621423962,18049865599587932160,144310711981,78265161332,131609589046786951928,76907503048,140546247252702019350,0.01765313175169192,-0.06358517840641431,260943887251,1369911595207,209970846229932578972,343832268800933580466,29,0,8,16,983540979124121548520,0,273995764149035012046,3603184088882,10622427682374203,0,553677352164754,-3161889671540370,5855755409004,2380008565482957768118,1719062232,2034911543844
18845382,1719091039,87914702110169577,1648635571815252309237972093873121,28559467229519341,116474169212109733,5597376742811,2423676789501975907276,1651119054575683880687428221529007,22453966459165879649,2533368918689670199454703408344862,1227795152082603871188917592461890206922675,16592647634903,16601318065979,55,51,18881382,18854982,36099731199175863850,288621423962,18049865599587932160,144310711981,78610269468,131031807794424293518,76907503048,140546247252702019350,0.02214044602302656,-0.06769614731278295,260943887251,1369911595207,209970846229932578972,343832268800933580466,29,0,8,16,983540979124121548520,0,273995764149035012046,3603184088882,10622427682374203,0,553677352164754,-3161889671540370,5855755409004,2383194338868417515748,1719091037,2040639603095
18847782,1719119843,87991416012397023,1650074162460835523193735576558965,28559467229519341,116550883114253151,5596180170948,2427389387002341546210,1654801137853503282010332966396760,18083512697412072513,2533624423180938187395208945120225,1227914832569888639800522022820487550648581,16598521608251,16607115251699,55,51,18881382,18854982,36099731199175863850,288621423962,18049865599587932160,144310711981,78952951800,130463085733388920209,76907503048,140546247252702019350,0.02659621845638882,-0.07174265920585976,260943887251,1369911595207,209970846229932578972,343832268800933580466,29,0,8,16,983540979124121548520,0,273995764149035012046,3603184088882,10622427682374203,0,553677352164754,-3161889671540370,5855755409004,2386388365941637082338,1719119842,2046368152146
18850182,1719148647,88068231820809325,1651514664119677145815241737997933,28559467229519341,116627698922581313,5594984098326,2431109707719140143936,1653833399650083035460387295530952,18439404920251282427,2533774869895766918464553896006422,1227978391776977477638134006062621362819973,16604300404847,16612895072267,55,51,18881382,18854982,36099731199175863850,288621423962,18049865599587932160,144310711981,79301092730,129890337762605900805,76907503048,140546247252702019350,0.03112296703360795,-0.07581781583208558,260943887251,1369911595207,209970846229932578972,343832268800933580466,29,0,8,16,983540979124121548520,0,273995764149035012046,3603184088882,10622427682374203,0,553677352164754,-3161889671540370,5855755409004,2389589427366141906211,1719148646,2052096992055
18852582,1719177451,88145113956884723,1652956409599428704662713949382789,28559467229519341,116704581058572499,5593789080323,2434836037698743413854,1647711037580648856844940664146960,17566675005062496598,2534134574184514421778231291183217,1228121648923990851992357904651605286846484,16610109025163,16618702588811,55,51,18881382,18854982,36099731199175863850,288621423962,18049865599587932160,144310711981,79650768778,129320104221373524110,76907503048,140546247252702019350,0.035669676186052435,-0.07987508205141824,260943887251,1369911595207,209970846229932578972,343832268800933580466,29,0,8,16,983540979124121548520,0,273995764149035012046,3603184088882,10622427682374203,0,553677352164754,-3161889671540370,5855755409004,2392796049691898277832,1719177450,2057826350434
18854982,1719206256,88222051697690927,1654399197816458188936818318055919,28559467229519341,116781518799294429,5592595283112,2438567863877390562847,1655539494578660458348609503576099,20967260823811198855,2534450196496378869024407522603285,1228275531927760880662513058861505691167066,16615786035491,16624507470431,55,51,18881382,18854982,36099731199175863850,288621423962,18049865599587932160,144310711981,79997986913,128758811528827627371,76907503048,140546247252702019350,0.040184425998997186,-0.08386873327667432,260943887251,1369911595207,209970846229932578972,343832268800933580466,29,0,8,16,983540979124121548520,0,273995764149035012046,3603184088882,10622427682374203,0,553677352164754,-3161889671540370,5855755409004,2396007792339994137633,1719206254,2063556198461
18857382,1719235065,87811047109755176,1656122443377390374759108036695729,29268054198364584,117079101179877967,5601012227324,2447328335799011991936,1654774910633419181447592097211161,22012506411695962527,2534664735270513442169539214101499,1228367492314202756371206363294473754615295,16621704730907,16630299115895,56,57,18905382,18905382,35076030220498346575,299176202338,17538015110249177088,149588101169,76318121745,143949556741729133503,76318121745,143949556741729133503,0.0,0.0,267378215430,1420017618927,208385627375248128963,352161883209520691066,30,0,8,17,1019640710323297412370,0,273995764149035012046,3891805512844,11089445397535260,0,553677352164754,-3415895741807408,5888237347537,2396079741548168539453,1719235064,2069287761872
18859782,1719263870,87887760698587258,1657569266987386048181596109924843,29268054198364584,117155814768626021,5599790076254,2451071334317244848948,1664479516123316447687283094087201,16863013944946136595,2534995617468074838334931275726832,1228534340328734050609286635289982802657783,16627403413331,16636088306975,56,57,18905382,18905382,35076030220498346575,299176202338,17538015110249177088,149588101169,76650812017,143324767311030549703,76318121745,143949556741729133503,0.004359256548682078,-0.004340335912388804,267378215430,1420017618927,208385627375248128963,352161883209520691066,30,0,8,17,1019640710323297412370,0,273995764149035012046,3891805512844,11089445397535260,0,553677352164754,-3415895741807408,5888237347537,2399288262045402766028,1719263868,2075018733375
18862182,1719292674,87964616141816355,1659018765981155413210047458500898,29268054198364584,117232670211770935,5598567802833,2454824063758786969869,1660122151875245966652990484029294,22150158727653214262,2535145975354496122736065261537514,1228591018742187821941196418523604580664108,16633286324579,16641884214779,56,57,18905382,18905382,35076030220498346575,299176202338,17538015110249177088,149588101169,76988801722,142695555076942386764,76318121745,143949556741729133503,0.008787951821468187,-0.008711396500071578,267378215430,1420017618927,208385627375248128963,352161883209520691066,30,0,8,17,1019640710323297412370,0,273995764149035012046,3891805512844,11089445397535260,0,553677352164754,-3415895741807408,5888237347537,2402505525139649699529,1719292673,2080750393660
18864582,1719321478,88041518937253676,1660469158040858557928315029544687,29268054198364584,117309573007124021,5597346912274,2458581920112078941952,1658972936217772095616043486545129,24731346296414073840,2535403544063359890118713763472821,1228701286379187973441947994258358570947671,16639104495611,16647701018603,56,57,18905382,18905382,35076030220498346575,299176202338,17538015110249177088,149588101169,77324415661,142076208434703672289,76318121745,143949556741729133503,0.01318551731870854,-0.013013922025384095,267378215430,1420017618927,208385627375248128963,352161883209520691066,30,0,8,17,1019640710323297412370,0,273995764149035012046,3891805512844,11089445397535260,0,553677352164754,-3415895741807408,5888237347537,2405727585233896893034,1719321477,2086482373401
18866982,1719350282,88118496328712048,1661920956986696368599633026622274,29268054198364584,117386550398498076,5596126971540,2462346241344613392642,1661492980326589623126779949733856,16673550580465963468,2535641516901960504738158630150930,1228811500384649910517603652518579609715655,16644897681959,16653495245339,56,57,18905382,18905382,35076030220498346575,299176202338,17538015110249177088,149588101169,77665375604,141452477517869347158,76318121745,143949556741729133503,0.01765313176209382,-0.017346904571161614,267378215430,1420017618927,208385627375248128963,352161883209520691066,30,0,8,17,1019640710323297412370,0,273995764149035012046,3891805512844,11089445397535260,0,553677352164754,-3415895741807408,5888237347537,2408955590482862101247,1719350281,2092214842824
18869382,1719379086,88195567284734538,1663374520566707678704705669851900,29268054198364584,117463621354436147,5594907681411,2466117964294413276195,1675440684665911125513269902884304,13758557992483242106,2535992717417593965600176019549869,1228998490327703339502931497743130418107912,16650674591603,16659276195599,56,57,18905382,18905382,35076030220498346575,299176202338,17538015110249177088,149588101169,78007839000,140831484851590137212,76318121745,143949556741729133503,0.02214044602205778,-0.021660864824567416,267378215430,1420017618927,208385627375248128963,352161883209520691066,30,0,8,17,1019640710323297412370,0,273995764149035012046,3891805512844,11089445397535260,0,553677352164754,-3415895741807408,5888237347537,2412190345567156478250,1719379085,2097947830766
18871782,1719407892,88273083575355739,1675377897735891247436733199734436,29268054198364584,117541137644972441,5558488247954,2485553341586890687526,1686986517583754103271496295934686,14757577492480780887,2536370481758892860517286444429804,1229193590391659716508767880090492365395186,16656393359939,16665066247895,56,57,18905382,18905382,35076030220498346575,299176202338,17538015110249177088,149588101169,78347895183,140220228900293733886,76318121745,143949556741729133503,0.02659621845493043,-0.02590718530746483,267378215430,1420017618927,208385627375248128963,352161883209520691066,30,0,8,17,1019640710323297412370,0,273995764149035012046,3891805512844,11089445397535260,0,553677352164754,-3415895741807408,5861805811166,2427191497948748708040,1719407890,2103681507624
18874182,1719436697,88350681488942714,1686930850046419629594390414316655,29268054198364584,117618735558474420,5524065373096,2504345263861439041670,1681430939050683596511734314505827,11982163171210633130,2536648865169720552720129115064527,1229307033342104554263011882490735039994366,16662160882187,16670862236783,56,57,18905382,18905382,35076030220498346575,299176202338,17538015110249177088,149588101169,78693368132,139604645947354118734,76318121745,143949556741729133503,0.03112296703181916,-0.030183564942617758,267378215430,1420017618927,208385627375248128963,352161883209520691066,30,0,8,17,1019640710323297412370,0,273995764149035012046,3891805512844,11089445397535260,0,553677352164754,-3415895741807408,5836861801590,2441715588911622108577,1719436696,2109419531645
18876582,1719465504,88764813984502451,1681532602529133971994954545104009,29332059166930241,118096873022076089,5564327586718,2506479210692422801652,1660401076199538644789979465034155,17395720598697343682,2536950243309140204061030159257544,1229396328173736880715958019912785669400073,16668060163703,16676666256983,58,57,18924582,18905382,36588317644639212852,299176202338,18294158822319611904,149588101169,78591673780,138991765474469783699,78591673780,143949556741729133503,0.0,-0.03444117077869502,266521020985,1420017618927,212740663512235266120,352161883209520691066,31,0,8,17,1054716740543795758945,0,273995764149035012046,3891805512844,11489059981821539,0,553677352164754,-3415895741807408,5868838226270,2448840327627698822704,1719465503,2115161701819
