number,values0,values1,values2,values3,values4,values5,univ3_sqrtPriceX96,univ3_liquidity,univ3_feeGrowthGlobal0X128,univ3_feeGrowthGlobal1X128,univ3_observation0_tick_cumulatives,univ3_observation1_tick_cumulatives,_token_ids0,_token_ids1,_positions_liquidated_cumulative0,_positions_liquidated_cumulative1,_positions_settled_cumulative0,_positions_settled_cumulative1,_sizes_liquidated_cumulative0,_sizes_liquidated_cumulative1,_sizes_settled_cumulative0,_sizes_settled_cumulative1,_net_liquidity_liquidated_cumulative0,_net_liquidity_liquidated_cumulative1,_net_liquidity_settled_cumulative0,_net_liquidity_settled_cumulative1
18293382,74132708988468262,1960085955900271567530028955826652,24628157363490856,98760866243782078,3991989196829,2443320415037141745943,1953355264077540204369660965145640,23094824916264359376,2451624934910859083010820471057001,1187411667420512904556845004672118544643125,15252572104211,15261378147275,15,14,4,0,4,5,504602731324462177181,0,542390377178092875373,273134481271,4105817369254968,0,40420533379499,11638862084969
18295782,75016093485818491,1953403498975860442115934624045064,24852437866379797,99868531242807975,4050571337419,2462300426722102134021,1954596644973250799184729760252206,29214320235666830952,2451780962945395481732555976809595,1187508970270726259701482578261085163903196,15258511472855,15267249084191,16,14,5,0,4,5,637756457542029184185,0,542390377178092875373,273134481271,5166828978830350,0,40420533379499,11638862084969
18298182,75060335753045108,1954555558428535575438611460951991,24852437866379797,99912773509986131,4049977204671,2464844073429007908139,1956161491674735374800326152927308,37050164400535616271,2451807098409692380636378265165346,1187528261657891708643763848649992664852272,15264382591331,15273121150967,16,14,5,0,4,5,637756457542029184185,0,542390377178092875373,273134481271,5166828978830350,0,40420533379499,11638862084969
18300582,75104634436549503,1955709086949370484008509728291899,24852437866379797,99957072193442004,4049383015622,2467392252828948983578,1959771584340271545332706376604376,26585222749508648495,2451846638769901736617862714175875,1187560136502135935697106214477606517346864,15270234814271,15278973980951,16,14,5,0,4,5,637756457542029184185,0,542390377178092875373,273134481271,5166828978830350,0,40420533379499,11638862084969
18302982,75028248451610668,1959880976821072039350981676278852,24974899105946568,100003147448019472,4042625910273,2473795429375495703627,1958119943034003929328491640564099,27271229717359196515,2451941021492345089834333819344537,1187614370676586490647532382315748965958891,15276094803887,15284834840495,16,17,5,0,4,6,637756457542029184185,0,542390377178092875373,330031916412,5166828978830350,0,40420533379499,11969636615525
18305382,75072622618904966,1961040114720958644596485635965871,24974899105946568,100047521615265165,4042029146768,2476356853923295251538,1967594863398830240694703339197409,24648560225342875010,2452113387879765948250440334104099,1187740823298556763947650490764002534492926,15281967697967,15290708771735,16,17,5,0,4,6,637756457542029184185,0,542390377178092875373,330031916412,5166828978830350,0,40420533379499,11969636615525
18307782,75117374389285530,1967581135756292473065392961517526,24974899105946568,100092273385596710,4030393846588,2485728088329758192611,1958163111909025759919706422551889,27355625119713409660,2452234269917033848607067165986471,1187794730460363074648144985694307311109985,15287847995147,15296590111847,16,17,5,0,4,6,637756457542029184185,0,542390377178092875373,330031916412,5166828978830350,0,40420533379499,11969636615525
18310182,75162198165608235,1958197215598794003585039348021454,24974899105946568,100137097161870318,4051521544637,2474980847943007536784,1960042468537333683075178325227368,31993087484141828546,2452301108517102008556417534666905,1187839738032325996760867366393613506231979,15293700771395,15302441745863,16,17,5,0,4,6,637756457542029184185,0,542390377178092875373,330031916412,5166828978830350,0,40420533379499,11969636615525
18312582,75207014007342082,1959364800616791664189495233275309,24974899105946568,100181913003555076,4050919400990,2477564893194116897163,1985338448525767873151263494049114,23697877426904234927,2452449482703818252480145143311153,1187986382385537013313991456530458833021225,15299566724123,15308310092531,16,17,5,0,4,6,637756457542029184185,0,542390377178092875373,330031916412,5166828978830350,0,40420533379499,11969636615525
18314982,75252719728172285,1985271342002841448229901148629340,24974899105946568,100227618724335216,3999881475495,2511468306421793666333,1991825928815342671528240069631794,27550067950699256171,2452838993641436258361986404641493,1188247116601493718769064728409665927988135,15305370056819,15314189820191,16,17,5,0,4,6,637756457542029184185,0,542390377178092875373,330031916412,5166828978830350,0,40420533379499,11969636615525
18317382,75298263344399957,1991813964685385546522246220606425,24974899105946568,100273162340513002,3988554424553,2520890030701389421284,1989636009323893461191139508305660,22075405892152328556,2452983238549951653289413343923314,1188333686556996377905416882750404533972534,15311242063475,15320092309559,16,17,5,0,4,6,637756457542029184185,0,542390377178092875373,330031916412,5166828978830350,0,40420533379499,11969636615525
18319782,76283351201425102,1989731230958389468242678724514935,25295512839928904,101578863930090291,4044720520163,2551045380240698243998,1990940535737497063180326975999356,22082326857556997692,2453061760939399686419082323915116,1188385933556473538718291492867500971151687,15317208003791,15325961740619,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18322182,76329562492636099,1990936579804465280393097001573294,25295512839928904,101625075221250671,4044110724985,2553752015224898630959,2003874631897043987726890119519949,20252073629355402568,2453333931516348772495167138286196,1188586955030221274818633552381573598360568,15323080653479,15331836671255,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18324582,76376390166949710,2003836176168389512823764640771905,25295512839928904,101671902895512990,4019928446018,2571482546818223437564,2006234604689905941115358286980188,27627634893252520274,2453526860834112367307586802834300,1188715482352545512230627984132393568869765,15328902248939,15337714910255,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18326982,76423098209738242,2005061623792361965026092539663142,25295512839928904,101718610938250361,4019317183328,2574237199821868790477,1997539266218918388888325706090911,28198128085642231037,2453685049830149117401424205433149,1188797903478242355665707130488884596628843,15334853744171,15343613235107,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18329382,76470032825657430,1997567170347011080747196888947346,25295512839928904,101765545554118139,4036258355264,2565798655683327333152,2003939210402413916487139245515670,20885170973542646844,2453947721497495432199481247550208,1188980116411731933703700812109222216022476,15340669486187,15349521326051,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18331782,76517286647352079,2003922962059080021653118460445621,25295512839928904,101812799375761029,4025324909040,2575157621052602058848,2005379654775134692562640662159709,29156776661690070294,2454076332229908581928424569340920,1189065521128594707548331877265964881050573,15346659113939,15355419735527,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18334182,76564537232430558,2005160414882595253855125094622543,25295512839928904,101860049960787752,4024707715206,2577943669999444836465,2011519097563113858309441494172063,27677745587365224138,2454184936306355199710647678223660,1189148710526694455135758752509517668993731,15352536092171,15361297389971,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18336582,76612058700910589,2011507491581742102096495456007859,25295512839928904,101907571429215731,4013879970329,2587310330993258564639,2024910095533220768169402833257014,24868412505473718572,2454471889731325068222703586389304,1189364324783240869117853738088682728969499,15358359279143,15367183247735,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18338982,76660063509092114,2024878599021758974039145821218691,25295512839928904,101955576237344674,3989252969175,2605735862380520660000,2020121178633425846912883001470922,27442246460002128756,2454552898651696030234269821967293,1189406694554487124701822713923213052283167,15364318759451,15373086119591,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18341382,76707879156960410,2020140893662258400480165123008841,25295512839928904,102003391885160596,4000483993288,2600858289530195305620,2016559593669864079466999712913528,27249224435889195173,2454629314238504944057801935446497,1189448501578755897298453704849137408317699,15370212901019,15378978220859,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18343782,76755678319742886,2021399708851531391332345579576947,25295512839928904,102051191047890715,3999866188617,2603698499697229045613,2015442935869221848802302426260122,23128086866836769088,2454770310803824369967619403498101,1189537065157505707202096087263019928772390,15376105406603,15384870208703,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18346182,76803735344325080,2015470328317485030826406800638676,25295512839928904,102099248072420270,4013522652858,2597283573204675831501,2009886258730738797045264398055514,24247676245314281401,2454971038380854964476666053614457,1189654094360336405602098112206626127199786,15381975276563,15390738721655,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18348582,76851971794962477,2009911217442288790134738895015668,25295512839928904,102147484523004832,4026524870342,2591343386757659523373,2014463763494948917966649121263496,30243711145028392242,2454993240343273208625056461204840,1189678269757869804604236745062601739600736,15387873808835,15396637328459,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18350982,76900223724327671,2011173151154973224049859596728226,25295512839928904,102195736452317173,4025899217707,2594195230495285262795,2009226277217531686955788110096225,29199903572707766398,2455045497597903422355327545881190,1189700673397087385077454375551982621752421,15393754876439,15402518119247,18,17,6,0,4,6,780318709414007856451,0,542390377178092875373,330031916412,6423623763997044,0,40420533379499,11969636615525
18353382,76810032859265462,2009341386553494060579958653959622,25435666806764568,102245699554035902,4031539366511,2593099589733002083442,2010109148269450686705513946974458,37139406933353362597,2455086834649315172591992679362204,1189729148831253577745878962511359446146930,15399626591903,15408388771787,18,19,6,0,4,7,780318709414007856451,0,542390377178092875373,387624788231,6423623763997044,0,40420533379499,12231361271983
18355782,76858292602566165,2010603855737646387131456492255557,25435666806764568,102293959297283744,4030909623646,2595953540444144448486,2009411676567709527093326044054217,37209425474332987570,2455114031363952447123581347852803,1189745131001053566890378996130821305909649,15405506919107,15414269092391,18,19,6,0,4,7,780318709414007856451,0,542390377178092875373,387624788231,6423623763997044,0,40420533379499,12231361271983
18358182,76906585674586680,2011867196797172101427310096904216,25435666806764568,102342252369251361,4030280237033,2598811001718791133013,2004575985906961670074208675020996,28993566929557115533,2455205123867071893873183355444727,1189793261812672061361559955612353096712487,15411382612151,15420144378071,18,19,6,0,4,7,780318709414007856451,0,542390377178092875373,387624788231,6423623763997044,0,40420533379499,12231361271983
18360582,76955082534377418,2004602786629704936146912216733077,25435666806764568,102390749228988978,4046802176460,2590654316797775660951,2004702296137341938260745958960976,29281457430028060301,2455325640877407426139881261853732,1189870768329152034885688716621495332866688,15417262940003,15426023721635,18,19,6,0,4,7,780318709414007856451,0,542390377178092875373,387624788231,6423623763997044,0,40420533379499,12231361271983
18362982,77003607933787881,2005866824659123970389152845580935,25435666806764568,102439274628346290,4046168667990,2593516446656832920513,1989868127213152038113739147293164,28883898001005487378,2455571068389305780994360341903097,1189994271907738150059691304964271995394442,15423130408559,15431887235063,18,19,6,0,4,7,780318709414007856451,0,542390377178092875373,387624788231,6423623763997044,0,40420533379499,12231361271983
18365382,77052518924670874,1989922200954456400225313957800608,25435666806764568,102488185619175708,4080536727583,2574129065058409574603,1985391746786200054738716714877989,23876338491574761573,2456253785817855495270379905328547,1190412501635448457523901183189825872253145,15428954449043,15437749867667,18,19,6,0,4,7,780318709414007856451,0,542390377178092875373,387624788231,6423623763997044,0,40420533379499,12231361271983
18367782,77101853467578232,1985413250135601920761380369609590,25435666806764568,102537520162029028,4091772486484,2569532659918576080079,1987052512717218804882994141123910,27433151787281149291,2456526731072411692109438407384341,1190587294079220347381778956684523736790009,15434866014671,15443618128943,18,19,6,0,4,7,780318709414007856451,0,542390377178092875373,387624788231,6423623763997044,0,40420533379499,12231361271983
18370182,76967953414992782,1986780414367315803488554172687379,25625601760345621,102593555062963254,4091191353943,2572707221408955428242,1993633038517255783801685236977704,25269567326361259122,2456664294414453074857601154264846,1190688192098373295426505010768327123727295,15440739808775,15449492564783,20,19,6,0,5,7,780318709414007856451,0,691441085513786536500,387624788231,6423623763997044,0,41845410664235,12231361271983
18372582,77017642030041121,1993618838554811185377713034245738,25625601760345621,102643243677957166,4079132597384,2582812698829224001171,2003656216892655696941376175444284,23043136262671414073,2456877287226073067764627396789158,1190845415156505894949135612943897945128344,15446623384187,15455379668315,20,19,6,0,5,7,780318709414007856451,0,691441085513786536500,387624788231,6423623763997044,0,41845410664235,12231361271983
18374982,77067618372783372,2003631292911860615922912457903676,25625601760345621,102693220020644676,4060724722004,2597048103522548447474,1998600814902700842712469678267983,24539791059194700223,2457024545372504291529866777866488,1190928588344456093102668952023606963337292,15452498905007,15461258051627,20,19,6,0,5,7,780318709414007856451,0,691441085513786536500,387624788231,6423623763997044,0,41845410664235,12231361271983
18377382,77117546562045647,1998623710999390586481644081944806,25625601760345621,102743148209852263,4072878150498,2591816920125653198709,1994771411386136370659263890457358,25721306477749779874,2457363963074369658482000609559165,1191135644904562945662691582206237707746552,15458394470963,15467151385199,20,19,6,0,5,7,780318709414007856451,0,691441085513786536500,387624788231,6423623763997044,0,41845410664235,12231361271983
18379782,77167730581299082,1994789338242314675416031940908504,25625601760345621,102793332229050729,4082700200514,2588108024542319208951,2004581575614867326052897349810802,28191239915671869106,2457593268977479840825320405916257,1191302432404370711492685249597220162692923,15464269480043,15473026409579,20,19,6,0,5,7,780318709414007856451,0,691441085513786536500,387624788231,6423623763997044,0,41845410664235,12231361271983
18382182,77218303916259846,2004562525498230547163576123688799,25625601760345621,102843905563956098,4064793968747,2602067655327341318319,2012010856925896350818328762771599,28334740691344238642,2457702331037706856910244049188745,1191388538719465578168184872596128100133089,15470148248939,15478908837155,20,19,6,0,5,7,780318709414007856451,0,691441085513786536500,387624788231,6423623763997044,0,41845410664235,12231361271983
18384582,77268929434501873,2011997178747527624408048594278434,25625601760345621,102894531082142672,4051767426174,2613004008625696390844,2009548381331707689169952679541729,30080048261289692545,2457806631983649440993393329547645,1191450478382480630577937358341249120453324,15476063230103,15484826342831,20,19,6,0,5,7,780318709414007856451,0,691441085513786536500,387624788231,6423623763997044,0,41845410664235,12231361271983
18386982,77319453224079562,2013312762162930218510013949544754,25625601760345621,102945054871665021,4051108049724,2615996461326120779150,2001985803317069893417805142168753,25594664354717961012,2457997248039921461500682053258687,1191556142817970604012055549745678056130360,15481932121607,15490693000571,20,19,6,0,5,7,780318709414007856451,0,691441085513786536500,387624788231,6423623763997044,0,41845410664235,12231361271983
18389382,77370295883017690,2002029936737430308336707437013728,25625601760345621,102995897530547458,4075950892697,2602620882191633801509,1990471106009238729369709174878273,25916776134610653491,2458180973697941159898061773190060,1191647767488476281529819620659850919020621,15487797639647,15496555517243,20,19,6,0,5,7,780318709414007856451,0,691441085513786536500,387624788231,6423623763997044,0,41845410664235,12231361271983
18391782,77421285542105056,1990515573589696064139657518598178,25625601760345621,103046887189578973,4101558226003,2588933369795974673442,1976521510675938241578034786488346,23971550465562493735,2458603200101895603401223919157867,1191880308358976939426692810033218604232417,15493620032627,15502436891831,20,19,6,0,5,7,780318709414007856451,0,691441085513786536500,387624788231,6423623763997044,0,41845410664235,12231361271983
18394182,78283266147131908,1976594725918492061118520974584462,25929588435791565,104212854468774635,4177180512353,2599916140662800537694,1976204998934446949355151414493133,25389659313617029922,2458777980977120949784877824470399,1191988422185995842756815095511514109131880,15499497388823,15508302873815,21,19,7,0,5,7,920636787967995378248,0,691441085513786536500,387624788231,7535142585867636,0,41845410664235,12231361271983
18396582,78335086794714156,1977903159045339885676640317910056,25929588435791565,104264675116300122,4176492962677,2602930873882591527072,1980784928714629467635133957962258,31126500689412095551,2458859098058600959144992788255001,1192048872009395193822270743316215898982273,15505428246239,15514176944543,21,19,7,0,5,7,920636787967995378248,0,691441085513786536500,387624788231,7535142585867636,0,41845410664235,12231361271983
18398982,78387029395974820,1979214671412610693748534176030294,25929588435791565,104316617717503891,4175804707208,2605954419572108251009,1976701963549776037267655811269426,36059938983350534414,2458919150966996167303449522296076,1192077506096062086422415556356977190140227,15511311221651,15520060238963,21,19,7,0,5,7,920636787967995378248,0,691441085513786536500,387624788231,7535142585867636,0,41845410664235,12231361271983
18401382,78438993229615440,1980526719881813693170292798838364,25929588435791565,104368581551087592,4175117082493,2608980921914952895298,1960368824494299849660682209545323,27512719189020820657,2459255762472471165746757748016851,1192249339653753067475189460452998157701397,15517117496627,15525922766051,21,19,7,0,5,7,920636787967995378248,0,691441085513786536500,387624788231,7535142585867636,0,41845410664235,12231361271983
18403782,78362121661590977,1960564711233664935260613893079905,26065981024392506,104428102571598874,4220032439731,2584157530172493822928,1957673369262632411843900324313723,23893161535481925211,2459407189299191273653658051703745,1192336182059049697908434464845734062571285,15523035774047,15531777184079,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18406182,78414357983191298,1961871626955223806114740331058508,26065981024392506,104480338893141979,4219330742969,2587173625441802762557,1959443381580689266658509703519711,50045969271584277944,2459574610288796062503225471296863,1192442308080352394221660366708511173406107,15528909439715,15537650319419,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18408582,78466740929062941,1963182211112068358679601636112749,26065981024392506,104532721838956244,4218628014780,2590199917313713157712,1957815959501029870834496381394796,38782570631177530694,2459687553167591016164083149189821,1192507937581651548614110983536267114104844,15534792453551,15543533336855,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18410982,78519335237923508,1957832729648586945545509493837232,26065981024392506,104585316147759203,4232283125559,2584441548267164364165,1924465862393821062841241629434184,64031375714897441393,2460256315167095898896705191830371,1192775199206926815322331786917576476757502,15540600623579,15549399690047,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18413382,78572590368584107,1924524622926772242526298682155217,26065981024392506,104638571278361469,4307724428017,2541766722115108597358,1939357899430985953426811652159306,24663831727574672450,2460443775727558741285859001778073,1192918902285681472369298701450337220205676,15546461645039,15555291715775,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18415782,78626017937131886,1939321349576645149135518946917192,26065981024392506,104691998846850726,4277039852313,2562616903515805948441,1910972915760063867559493756673713,15526285521967232006,2461041354663975288511926022617001,1193210369229278042512641877742507000221429,15552357457415,15561137735771,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18418182,78679746245661576,1911134711368310586247291116032230,26065981024392506,104745727155321566,4342347739471,2526667143113511691111,1861536744577867186325843266993426,14174478431905992406,2462954348791596296597933674745104,1194175592949308215465055438999887643882179,15558220615727,15566979681527,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18420582,78734769619379312,1861835165290712493409160402829594,26065981024392506,104800750528979032,4459670248644,2462782380552905559649,1852971899976667296844682442768796,17040641059564469655,2463834724855528025452596843160775,1194639278081583703001723877057739046105828,15564052625735,15572825870999,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18422982,78789809158632505,1853023433948693636499435825215709,26065981024392506,104855790068171938,4483230715749,2452413763181056124301,1875955722794725294308499958650040,17105061035870936762,2464907794509953622001224103512386,1195292098728913183120524584984293008238443,15569904735431,15578675897231,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18425382,78845949899593161,1875866131506625214235780420062406,26065981024392506,104911930809071100,4431008889291,2483974530650899321361,1875878301841472805832926956088460,18474940386124436350,2465267525396494075382409525160123,1195492882689939001614241035548959157502858,15575750047451,15584530002023,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18427782,78901647456370036,1877191261846210941490203992656716,26065981024392506,104967628365786968,4430231744591,2487048903974008713943,1871558148983304244390142894724100,15988972928691032992,2465657042902602362028682884582496,1195702257610965411047203057858724260999520,15581593261235,15590399907503,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18430182,78957662092550680,1871595686881377316952443880681075,26065981024392506,105023643001906256,4445848167912,2480958677131355445298,1871354443732065800351727739268536,17557252100960617773,2466241553915891571957449694356363,1196027017426702465192215027400762990682812,15587465277947,15596243807939,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18432582,79013887173475924,1872928434282521190635337521838373,26065981024392506,105079868082769915,4445062989621,2484054489682790975800,1869189027980820788271134283702135,18396638525013847061,2466557464816086755781708468102121,1196198364186137261538255931715619585720033,15593316680087,15602091974207,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18434982,79070370720683710,1869213212278446725249404529722834,26065981024392506,105136351629915832,4456292036871,2480459615884808221953,1863646245181530656640284821710423,19321966899580960591,2467303050305438102737458795773005,1196593181133165613567028555918913717180567,15599175669395,15607937499155,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18437382,79127243019112542,1863677742974925418546708705276864,26065981024392506,105193223928282369,4471945792240,2474451810132802048566,1865104864997580050529272972790214,19581781767912759167,2467860798401056503803065826587539,1196909360002757297425031051030073553758312,15605003283323,15613777645247,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18439782,79184314227987940,1865021936677214038884460183354420,26065981024392506,105250295137095254,4471147134415,2477579979683268765066,1870765380304852028686572502560476,19941707714690047699,2468108966396558631046417308538243,1197060095775559996245560051482957320008487,15610858235699,15619614109715,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18442182,79241572226895446,1866370529830465018249418943476810,26065981024392506,105307553135940043,4470347018708,2480720333581994075523,1878240642737335758887595999926094,26018923092307166880,2468333808800029748968440933915853,1197202062487519778852816166471933251098185,15616747588583,15625449405851,21,22,7,0,5,8,920636787967995378248,0,691441085513786536500,444961375713,7535142585867636,0,41845410664235,17722776331029
18444582,79106282036684166,1877967695225831622771541551636092,26286969174326503,105393251095568892,4446356370737,2498166240024412772851,1878801285039523582820188573723963,26357565827003269099,2468637663151402674541276636822123,1197374988273994292539334873395621983575620,15622529274875,15631286770979,23,22,7,0,6,8,920636787967995378248,0,841983931110632919919,444961375713,7535142585867636,0,64943313555115,17722776331029
18446982,79163669225491784,1879330055887031133465621683099895,26286969174326503,105450638284313651,4445552435588,2501339771757325857867,1873626369599447183066263433582384,25378753511443075098,2468778328340189634943637463435503,1197442784383166683951964354569693635338477,15628421483399,15637124739359,23,22,7,0,6,8,920636787967995378248,0,841983931110632919919,444961375713,7535142585867636,0,64943313555115,17722776331029
18449382,79221247325603115,1873651788143215386406684847741668,26286969174326503,105508216384361914,4461459790548,2495143797595576218373,1874549296238668242476487307822447,20830054780022833527,2468905575599365445851653693563145,1197515903178022753327970990144240996280426,15634262918195,15642964617647,23,22,7,0,6,8,920636787967995378248,0,841983931110632919919,444961375713,7535142585867636,0,64943313555115,17722776331029
18451782,79278827571893266,1875013611329107099191214209187224,26286969174326503,105565796630588995,4460652467193,2498320032823150193718,1878812126505101533855286798993620,19777874350379059347,2468969478781182444600446584691830,1197560909380037192177087807748129296585130,15640124387819,15648826976171,23,22,7,0,6,8,920636787967995378248,0,841983931110632919919,444961375713,7535142585867636,0,64943313555115,17722776331029
18454182,79275142201924158,1878989805689061835810127686215654,26362567638988225,105637709725202840,4454245365463,2505323528540241249680,1877561453488528383149188300836688,24634563266568526438,2469073531476056003219567175077323,1197616842379739814792977181745905049782130,15645966880739,15654671204363,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18456582,79332813017303609,1880356726910190017160927999159230,26362567638988225,105695380540519121,4453437300820,2508514819675582185636,1869999135028524187869083130473049,20758304971392052761,2469193865266282771429545034908867,1197667776631220045988617648040101405486679,15651813220307,15660515807627,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18458982,79390742651368970,1870049332609399579601376545824332,26362567638988225,105753310174521029,4480438188888,2496131436564519781387,1864978585351151785888397069908694,20093502891878596807,2469363423413229994343321122102785,1197751288633425762330249962918598334384296,15657673539863,15666373681667,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18461382,79448715106117909,1865007027433503589853240356982827,26362567638988225,105811282629206469,4495014427653,2490765649773760042596,1872838549171219172406003404128242,23304107747866636303,2469495355571421891157907242113254,1197841971063503718674181481466641176374750,15663531860111,15672232721279,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18463782,79506896619783586,1872819704703637607252343470620827,26362567638988225,105869464142808417,4478724294355,2502574997083508469272,1857242247017060830034802270333374,23507163301901430360,2469885750878211893084701839545023,1198023759063724927107257381906807359601155,15669385026671,15678083289323,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18466182,79565294323054133,1857307258996865213456764083359408,26362567638988225,105927861846014998,4518622221752,2483215317548217947947,1861797219345736380086378116778900,24503113386680354914,2470109152807782436911136920871883,1198156237992809479979498433184913639696417,15675223586159,15683920306691,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18468582,79623635159507364,1858669119842884083057843190330614,26362567638988225,105986202682404326,4517798246468,2486404780872294639982,1868675819878261143892930637190459,23155558475476824171,2470315252497469853228310449841715,1198284439020635482324262572884539424407097,15681083909267,15689781715871,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18470982,79682332419935054,1868650360020222724758974787764759,26362567638988225,106044899942767722,4496155485386,2501141439708188033139,1872536728187726126081714567903752,20944099094740405009,2470591484530725953861131895247169,1198446257278175265409525968670334470914931,15686930374511,15695629354823,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18473382,79740947466180395,1870024956168986510386639421862253,26362567638988225,106103514988948860,4495333873030,2504364794915714349091,1861996871623019457373719192457871,22563294630420752748,2470798730240888394989385033255850,1198538474897204665643548886888401271014102,15692773271375,15701471309675,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18475782,79799781742625019,1862034506199028266794255185965602,26362567638988225,106162349265329040,4517127815025,2495046601082103138104,1864212185034455780206093706976298,29100410212997772158,2470939576621053267207943006961805,1198620862470407740986094296669391023839749,15698615956907,15707312395847,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18478182,79858599641448122,1863406953025311256844145985375443,26362567638988225,106221167164087717,4516301648906,2498268988838265468390,1872144672704503316585611385367973,20869062295513738106,2471219736862529727917300454087980,1198793255474305626199994111124321896318271,15704454296927,15713152428155,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18480582,79917782476472275,1872120153062191443209730580883376,26362567638988225,106280349999047045,4497786548595,2511349232312392690236,1845677289749737049889395814796612,20338558074665933240,2471951215433470366274349058008325,1199135802911400604068635683332405803217242,15710243191463,15718983804623,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
18482982,79977414716242183,1845798322233946069182623317495182,26362567638988225,106339982238751635,4564486430120,2477429168792555375390,1848560304603710437253597364448530,21043109338941247222,2472446178016975431106360219583696,1199409481428007850683879583357007556014892,15716070858335,15724821003383,23,24,7,0,6,9,920636787967995378248,0,841983931110632919919,504845725586,7535142585867636,0,64943313555115,30364031018701
